created_date,deliverey_category_id,weekday,first_created_at,time_bucket,total_distance,sum_product,source_latitude,source_longitude,destination_latitude,destination_longitude,final_customer_fare,final_biker_fare,first_customer_fare,hyper_ack
10/29/2022,0,6,2022-10-29 11:49:07+00:00,91,1.1271,3,30.61628914,53.50237656,31.61405754,54.49959183,140000,140000,140000,0
7/12/2022,0,2,2022-07-12 09:52:33+00:00,86,5.94,3,30.6278019,53.477005,31.64800072,54.48199844,430000,310000,310000,0
7/14/2022,0,4,2022-07-14 15:21:44+00:00,119,1.7535,3,37.28223801,60.59625244,38.29092407,61.59710693,180000,180000,180000,0
7/21/2022,0,4,2022-07-21 11:28:21+00:00,95,2.5907,3,38.27076721,50.57345963,39.28075409,51.57082748,410000,250000,250000,0
7/3/2022,0,7,2022-07-03 06:58:44+00:00,68,0.3772,3,30.62593842,53.51781464,31.6239624,54.52098083,140000,140000,140000,0
7/14/2022,0,4,2022-07-14 17:51:49+00:00,134,0.8959,3,33.62269592,52.6557045,34.62366486,53.64941788,260000,160000,160000,0
7/16/2022,0,6,2022-07-16 07:32:39+00:00,72,2.7499,3,37.31093979,60.56281662,38.29864883,61.58411407,210000,210000,210000,0
9/1/2022,0,4,2022-09-01 17:11:46+00:00,130,3.0246,3,37.29430771,60.64058685,38.27471924,61.63574219,220000,220000,220000,0
10/8/2022,0,6,2022-10-08 19:30:31+00:00,138,5.5396,3,33.63376999,52.68569946,34.64257813,53.72078323,320000,320000,320000,0
11/4/2022,0,5,2022-11-04 09:40:38+00:00,79,0.5962,3,33.69973755,52.68474579,34.69633102,53.68253326,160000,160000,160000,0
11/4/2022,0,5,2022-11-04 12:19:14+00:00,94,1.4263,3,37.31853104,60.550354,38.31671143,61.55630493,170000,170000,170000,0
11/11/2022,0,5,2022-11-11 13:06:00+00:00,99,1.6809,3,33.71471786,52.65551376,34.71858978,53.65171051,170000,170000,170000,0
10/24/2022,0,1,2022-10-24 10:46:14+00:00,85,0.9947,3,33.64503098,52.65342331,34.64604187,53.64374161,160000,160000,160000,0
7/11/2022,0,1,2022-07-11 11:36:25+00:00,96,2.7522,3,30.63192749,53.53965378,31.62368965,54.55112457,180000,180000,180000,0
7/29/2022,0,5,2022-07-29 12:21:39+00:00,101,1.2701,3,36.78216171,51.89479828,37.789814,52.89868546,210000,210000,210000,0
8/27/2022,0,6,2022-08-27 18:37:57+00:00,138,2.064,3,35.56142044,51.81720734,36.55544281,52.80178833,210000,140000,140000,0
10/17/2022,0,1,2022-10-17 17:05:23+00:00,123,2.863,3,32.353508,49.72127533,33.34856796,50.73169327,230000,230000,230000,0
8/22/2022,0,1,2022-08-22 12:42:34+00:00,103,3.1694,3,33.63336563,52.68857956,34.64335251,53.68370819,230000,230000,230000,0
8/3/2022,0,3,2022-08-03 07:56:28+00:00,74,2.2605,3,33.62269592,52.6557045,34.6262207,53.66217804,190000,190000,190000,0
8/23/2022,0,2,2022-08-23 07:58:06+00:00,74,1.6564,3,37.56668472,54.05955887,38.57498169,55.0598793,190000,190000,190000,0
8/23/2022,0,2,2022-08-23 09:48:16+00:00,85,0.3481,3,35.80500412,49.52482605,36.8077507,50.52299118,140000,140000,140000,0
7/18/2022,0,1,2022-07-18 09:27:12+00:00,83,1.5308,3,33.65720367,52.70778275,34.64683533,53.70522308,170000,170000,170000,0
7/2/2022,0,6,2022-07-02 08:04:04+00:00,75,1.1793,3,30.61603546,53.56805038,31.62174797,54.56359863,140000,140000,140000,0
9/25/2022,0,7,2022-09-25 16:59:05+00:00,122,1.7757,3,32.83224487,55.38162231,33.83667564,56.36942673,220000,220000,220000,0
10/26/2022,0,3,2022-10-26 10:07:24+00:00,81,1.5468,3,33.62720871,52.62622833,34.62767029,53.63741684,170000,170000,170000,0
8/30/2022,0,2,2022-08-30 10:17:17+00:00,88,3.0455,3,33.70887756,52.66036606,34.72290421,53.64430618,220000,220000,220000,0
10/4/2022,0,2,2022-10-04 15:58:35+00:00,116,2.0541,3,36.86346054,51.96217346,37.85242081,52.96870422,240000,240000,240000,0
10/21/2022,0,5,2022-10-21 18:29:24+00:00,131,1.9133,3,33.62269592,52.6557045,34.62747192,53.66129303,180000,180000,180000,0
7/4/2022,0,1,2022-07-04 08:49:22+00:00,79,3.6707,3,37.33184433,60.50463486,38.34740067,61.51545715,250000,250000,250000,0
7/30/2022,0,6,2022-07-30 10:02:28+00:00,87,2.9214,3,37.32010269,60.49463654,38.33258438,61.47813797,380000,220000,220000,0
9/15/2022,0,4,2022-09-15 13:14:23+00:00,106,3.143,3,33.66520691,52.66996002,34.641819,53.67531204,230000,230000,230000,0
9/4/2022,0,7,2022-09-04 13:07:04+00:00,105,2.6977,3,37.33521271,60.49365997,38.32699966,61.49499893,210000,210000,210000,0
8/31/2022,0,3,2022-08-31 06:37:32+00:00,66,1.6202,3,37.33346176,60.50461197,38.33721542,61.49278641,170000,170000,170000,0
11/14/2022,0,1,2022-11-14 12:45:06+00:00,97,2.697,3,36.85440445,51.98212051,37.87224579,52.97019577,280000,270000,270000,0
11/13/2022,0,7,2022-11-13 10:32:41+00:00,84,0.586,3,39.07376862,47.29784775,40.07404327,48.29163361,160000,140000,140000,0
8/28/2022,0,7,2022-08-28 16:28:31+00:00,125,2.2512,3,33.62378311,52.62699127,34.61042404,53.61925125,190000,190000,190000,0
11/2/2022,0,3,2022-11-02 11:32:36+00:00,90,1.2718,3,36.8132782,51.90074158,37.81884766,52.9069252,230000,230000,230000,0
8/27/2022,0,6,2022-08-27 17:46:10+00:00,133,1.0013,3,30.59826469,53.57268906,31.60420227,54.57640839,140000,140000,140000,0
7/1/2022,0,5,2022-07-01 06:38:37+00:00,66,1.3629,3,30.68144989,53.4622879,31.68478775,54.46968842,150000,150000,150000,0
7/25/2022,0,1,2022-07-25 17:49:22+00:00,133,3.9294,3,37.33237076,60.52030563,38.35404587,61.52967072,260000,260000,260000,0
11/9/2022,0,3,2022-11-09 11:33:46+00:00,90,0.7953,3,32.35573578,49.72093201,33.35479927,50.7257576,180000,180000,180000,0
8/10/2022,0,3,2022-08-10 03:56:09+00:00,50,1.7214,3,33.6501236,52.71609497,34.65147781,53.70629883,250000,250000,250000,0
9/12/2022,0,1,2022-09-12 06:52:15+00:00,68,2.1559,3,37.31376648,60.50012207,38.31291199,61.48291397,190000,190000,190000,0
8/16/2022,0,2,2022-08-16 19:02:11+00:00,141,2.7254,3,30.62849617,53.54262161,31.63711166,54.54823685,180000,180000,180000,0
9/19/2022,0,1,2022-09-19 16:51:58+00:00,128,1.8015,3,35.78781128,49.50915527,36.78277969,50.51564407,140000,140000,140000,0
9/22/2022,0,4,2022-09-22 14:15:31+00:00,106,0.8239,3,36.8455658,51.97177505,37.8459053,52.97684097,220000,220000,220000,0
10/8/2022,0,6,2022-10-08 12:10:48+00:00,94,0.3855,3,30.63131332,53.49476624,31.62899399,54.49761963,300000,140000,140000,0
8/16/2022,0,2,2022-08-16 14:16:31+00:00,112,1.4327,3,32.34731674,49.6861763,33.34432411,50.6868248,210000,190000,190000,0
10/19/2022,0,3,2022-10-19 16:48:09+00:00,121,3.6016,3,36.8210144,51.95061874,37.8133316,52.93359375,310000,310000,310000,0
10/27/2022,0,4,2022-10-27 12:42:57+00:00,97,3.1565,3,35.64573288,51.89398193,36.63511658,52.88092804,190000,190000,190000,0
10/27/2022,0,4,2022-10-27 13:30:02+00:00,102,1.9527,3,37.30340958,60.57114029,38.31232452,61.58188248,180000,180000,180000,0
9/10/2022,0,6,2022-09-10 17:48:03+00:00,133,2.818,3,37.30426788,60.57160187,38.28788376,61.56808853,210000,210000,210000,0
9/19/2022,0,1,2022-09-19 14:16:35+00:00,112,2.4394,3,31.28626442,58.05331039,32.29037476,59.03592682,270000,270000,270000,0
10/29/2022,0,6,2022-10-29 08:48:14+00:00,73,1.951,3,33.66729355,52.72270584,34.67855453,53.71512985,240000,180000,180000,0
11/5/2022,0,6,2022-11-05 10:29:45+00:00,83,1.6004,3,37.30340958,60.57114029,38.30337524,61.58134079,170000,170000,170000,0
7/18/2022,0,1,2022-07-18 15:46:55+00:00,121,1.9876,3,32.31694412,49.68680573,33.30423164,50.68930054,320000,280000,280000,0
8/4/2022,0,4,2022-08-04 07:43:10+00:00,73,3.4988,3,37.33794403,60.49545288,38.33877182,61.46755219,240000,240000,240000,0
9/17/2022,0,6,2022-09-17 13:07:24+00:00,105,1.4683,3,33.68094635,52.71160889,34.69073868,53.70889282,170000,170000,170000,0
9/21/2022,0,3,2022-09-21 08:06:53+00:00,75,3.4557,3,33.64208603,52.66548157,34.61765289,53.66831589,240000,240000,240000,0
9/26/2022,0,1,2022-09-26 10:46:16+00:00,85,1.6402,3,33.65599823,52.72399902,34.64524841,53.72585678,170000,170000,170000,0
8/24/2022,0,3,2022-08-24 14:26:16+00:00,113,1.1716,3,33.63225555,52.67161179,34.62724686,53.67654419,160000,160000,160000,0
9/8/2022,0,4,2022-09-08 12:34:44+00:00,102,2.5308,3,37.34181595,60.58889771,38.33133698,61.59880066,200000,200000,200000,0
9/20/2022,0,2,2022-09-20 17:05:26+00:00,129,3.1168,3,33.7131424,52.65457916,34.72031784,53.63499451,220000,220000,220000,0
7/7/2022,0,4,2022-07-07 14:57:55+00:00,116,1.0758,3,36.81676102,51.97281647,37.8175354,52.96348953,210000,210000,210000,0
9/8/2022,0,4,2022-09-08 16:56:46+00:00,128,3.0566,3,33.71607971,52.66127014,34.73500061,53.65100098,220000,220000,220000,0
9/20/2022,0,2,2022-09-20 12:57:56+00:00,104,2.7356,3,37.29097366,60.57062912,38.30705261,61.58492661,210000,210000,210000,0
8/12/2022,0,5,2022-08-12 10:56:50+00:00,92,2.3397,3,33.64471817,52.69631577,34.64785385,53.71561432,190000,190000,190000,0
8/27/2022,0,6,2022-08-27 13:29:43+00:00,107,3.5813,3,37.33184433,60.50463486,38.31013107,61.49329758,240000,240000,240000,0
8/27/2022,0,6,2022-08-27 10:40:32+00:00,91,2.4695,3,37.28174591,60.59629822,38.26986313,61.59896851,200000,200000,200000,0
9/6/2022,0,2,2022-09-06 11:04:06+00:00,93,1.2335,3,39.06097031,47.36597443,40.05810165,48.36102676,190000,150000,150000,0
10/6/2022,0,4,2022-10-06 18:44:41+00:00,133,2.0135,3,37.3157692,60.50177383,38.32015228,61.49156189,180000,180000,180000,0
10/28/2022,0,5,2022-10-28 10:10:08+00:00,82,0.9823,3,32.34261513,49.68454361,33.34938622,50.68447495,180000,180000,180000,0
8/18/2022,0,4,2022-08-18 16:58:37+00:00,128,1.9229,3,35.79037094,49.49469376,36.78829575,50.50153351,140000,140000,140000,0
8/12/2022,0,5,2022-08-12 17:16:24+00:00,130,1.6359,3,37.32168961,60.4815979,38.31864548,61.48907852,170000,170000,170000,0
8/26/2022,0,5,2022-08-26 10:32:43+00:00,90,3.0327,3,37.32997894,60.47266006,38.328022,61.49819946,220000,220000,220000,0
8/29/2022,0,1,2022-08-29 08:22:19+00:00,77,0.4603,3,33.69195557,52.62845612,34.69258881,53.62418747,160000,160000,160000,0
11/9/2022,0,3,2022-11-09 17:09:48+00:00,123,0.9115,3,33.64560318,52.69646835,34.65049362,53.70083237,160000,160000,160000,0
7/16/2022,0,6,2022-07-16 17:30:00+00:00,132,1.7328,3,32.30388832,49.67768097,33.31013489,50.6782608,190000,190000,190000,0
10/26/2022,0,3,2022-10-26 11:09:00+00:00,87,2.0051,3,30.62266159,53.53084183,31.61402893,54.54132462,230000,220000,220000,0
9/30/2022,0,5,2022-09-30 09:50:00+00:00,80,1.2468,3,32.30929375,49.68444061,33.30391693,50.68748856,180000,180000,180000,0
10/11/2022,0,2,2022-10-11 10:06:24+00:00,81,1.5532,3,32.35950661,49.71828842,33.35203362,50.72777939,190000,190000,190000,0
11/13/2022,0,7,2022-11-13 08:31:30+00:00,72,1.2374,3,32.35850525,49.7382164,33.36551476,50.73249054,180000,180000,180000,0
7/10/2022,0,7,2022-07-10 08:39:38+00:00,78,1.1132,3,29.96581268,51.84334946,30.96199989,52.8390007,250000,250000,250000,0
8/21/2022,0,7,2022-08-21 18:48:51+00:00,139,0.7171,3,29.95368004,51.84793472,30.9537735,52.84151077,240000,240000,240000,0
9/4/2022,0,7,2022-09-04 09:23:09+00:00,83,0.806,3,37.33164978,60.51747131,38.33206558,61.51202393,180000,160000,160000,0
7/7/2022,0,4,2022-07-07 17:32:09+00:00,132,0.6866,3,33.67232895,52.64959717,34.67563248,53.65013504,160000,160000,160000,0
10/19/2022,0,3,2022-10-19 16:13:03+00:00,118,0.6217,3,35.6268425,51.88733673,36.62321091,52.88567734,120000,120000,120000,0
11/1/2022,0,2,2022-11-01 11:02:57+00:00,87,0.9021,3,36.83768082,51.98976898,37.83385468,52.99232864,220000,220000,220000,0
11/13/2022,0,7,2022-11-13 11:04:18+00:00,87,2.0227,3,36.84842682,51.97273254,37.84659195,52.9672966,240000,240000,240000,0
8/23/2022,0,2,2022-08-23 08:38:12+00:00,78,4.4993,3,33.63254929,52.67165375,34.63913727,53.64516068,310000,310000,280000,0
9/15/2022,0,4,2022-09-15 11:12:58+00:00,94,3.4383,3,30.62581253,53.52169037,31.62116051,54.54452133,210000,210000,210000,0
8/17/2022,0,3,2022-08-17 09:09:54+00:00,81,1.2717,3,33.64823151,52.69023132,34.64635849,53.70330811,170000,170000,170000,0
11/12/2022,0,6,2022-11-12 10:06:44+00:00,81,2.4098,3,32.30565643,49.69549942,33.28852654,50.69014359,210000,210000,210000,0
11/12/2022,0,6,2022-11-12 17:06:58+00:00,123,1.6715,3,37.55535889,54.07169724,38.5634346,55.07948303,190000,190000,190000,0
10/21/2022,0,5,2022-10-21 11:27:17+00:00,89,2.7049,3,33.62269592,52.6557045,34.62226868,53.63106537,210000,210000,210000,0
9/23/2022,0,5,2022-09-23 10:30:00+00:00,84,2.8147,3,29.95730972,51.84910202,30.96899986,52.83399963,320000,320000,320000,0
8/20/2022,0,6,2022-08-20 17:42:34+00:00,133,0.9692,3,36.83132553,51.94023514,37.83349991,52.94742584,220000,220000,220000,0
10/17/2022,0,1,2022-10-17 17:27:22+00:00,125,1.9269,3,39.06703949,47.29057312,40.06608963,48.28086853,180000,180000,180000,0
6/30/2022,0,4,2022-06-30 09:35:38+00:00,84,1.2554,3,37.32335663,60.4840126,38.32479095,61.48193741,170000,170000,170000,0
7/13/2022,0,3,2022-07-13 15:34:27+00:00,120,3.4715,3,33.67690277,52.72504044,34.66624832,53.73246002,240000,240000,240000,0
10/6/2022,0,4,2022-10-06 16:02:28+00:00,117,2.5869,3,30.60202789,53.58745956,31.60182762,54.59379959,340000,180000,180000,0
7/24/2022,0,7,2022-07-24 13:03:12+00:00,105,3.2275,3,37.32441711,60.48326111,38.30858231,61.489151,230000,230000,230000,0
9/7/2022,0,3,2022-09-07 11:50:44+00:00,98,1.0675,3,37.28223801,60.59625244,38.28667831,61.59286499,160000,160000,160000,0
8/4/2022,0,4,2022-08-04 09:53:33+00:00,86,2.6064,3,29.95765686,51.84221649,30.96887207,52.83347321,370000,310000,310000,0
7/28/2022,0,4,2022-07-28 16:44:37+00:00,127,1.6392,3,33.66584396,52.65456009,34.66237259,53.66596603,170000,170000,170000,0
9/19/2022,0,1,2022-09-19 14:44:44+00:00,115,1.5907,3,37.30467987,60.57819366,38.30247498,61.56781769,170000,170000,170000,0
11/11/2022,0,5,2022-11-11 14:22:50+00:00,107,1.0882,3,37.31809616,60.51082993,38.31140137,61.5059967,160000,160000,160000,0
10/7/2022,0,5,2022-10-07 12:07:08+00:00,93,2.4132,3,30.606493,53.53568649,31.61068344,54.51572418,200000,170000,170000,0
10/4/2022,0,2,2022-10-04 19:02:59+00:00,135,1.2444,3,33.69432449,52.65688705,34.70159912,53.65369797,160000,160000,160000,0
8/17/2022,0,3,2022-08-17 11:15:26+00:00,94,1.6329,3,33.6534462,52.67611313,34.663517,53.67922592,190000,170000,170000,0
7/23/2022,0,6,2022-07-23 11:02:12+00:00,93,1.4948,3,37.31983566,60.49518585,38.32492065,61.48849869,170000,170000,170000,0
10/2/2022,0,7,2022-10-02 17:41:32+00:00,127,4.2617,3,33.60247803,52.66835785,34.60309219,53.67380142,360000,270000,270000,0
8/30/2022,0,2,2022-08-30 09:20:27+00:00,83,1.1379,3,33.65267181,52.69074631,34.65166473,53.68130112,160000,160000,160000,0
9/6/2022,0,2,2022-09-06 18:02:15+00:00,135,3.0199,3,33.70677567,52.66001129,34.71192169,53.68217087,220000,220000,220000,0
9/12/2022,0,1,2022-09-12 10:11:54+00:00,88,1.0176,3,39.03834152,47.35680771,40.03639603,48.3637619,270000,140000,140000,0
11/9/2022,0,3,2022-11-09 09:39:04+00:00,78,1.8878,3,29.96135902,51.84771729,30.96678543,52.83659363,280000,280000,280000,0
9/10/2022,0,6,2022-09-10 17:48:03+00:00,133,0.6465,3,35.78865814,49.49305344,36.7869606,50.49064636,140000,140000,140000,0
8/4/2022,0,4,2022-08-04 10:20:50+00:00,89,0.0077,3,37.6932373,49.51174927,38.69328308,50.51184464,200000,200000,200000,0
10/14/2022,0,5,2022-10-14 16:58:19+00:00,122,0.504,3,39.05209732,47.31377792,40.0526619,48.31804657,140000,140000,140000,0
10/26/2022,0,3,2022-10-26 15:51:54+00:00,116,1.9585,3,33.62216187,52.65620041,34.62147522,53.64199829,180000,180000,180000,0
10/31/2022,0,1,2022-10-31 15:09:14+00:00,111,1.0996,3,33.68770218,52.67359161,34.68309021,53.67421341,160000,160000,160000,0
7/29/2022,0,5,2022-07-29 16:23:38+00:00,125,3.3877,3,31.28458595,58.01360321,32.30257034,59.02815247,290000,290000,290000,0
8/2/2022,0,2,2022-08-02 10:49:02+00:00,91,2.9881,3,33.62269592,52.6557045,34.6331749,53.66643906,220000,220000,220000,0
8/11/2022,0,4,2022-08-11 08:00:10+00:00,75,2.9874,3,29.97769356,51.83879089,30.95884514,52.85531616,390000,330000,330000,0
9/30/2022,0,5,2022-09-30 10:08:57+00:00,81,2.1675,3,33.69195557,52.62845612,34.70429993,53.63487244,190000,190000,190000,0
7/3/2022,0,7,2022-07-03 10:51:25+00:00,92,0.8949,3,37.28223801,60.59625244,38.2756958,61.60106659,160000,160000,160000,0
10/4/2022,0,2,2022-10-04 12:58:00+00:00,98,2.6908,3,33.62269592,52.6557045,34.63535309,53.65042496,370000,210000,210000,0
10/20/2022,0,4,2022-10-20 16:43:53+00:00,121,1.4012,3,33.64809036,52.68108368,34.64791107,53.68891525,170000,170000,170000,0
9/10/2022,0,6,2022-09-10 15:49:47+00:00,121,1.379,3,33.72486496,52.65889359,34.72652054,53.64853668,170000,170000,170000,0
7/29/2022,0,5,2022-07-29 09:02:26+00:00,81,1.663,3,36.83675003,51.92779541,37.8451767,52.92143631,240000,230000,210000,0
11/5/2022,0,6,2022-11-05 16:30:40+00:00,120,0.793,3,33.65190506,52.69822693,34.65307617,53.69221115,160000,160000,160000,0
10/27/2022,0,4,2022-10-27 19:34:33+00:00,138,0.4344,3,29.95299339,51.84302521,30.95566559,52.84410858,400000,240000,240000,0
8/15/2022,0,1,2022-08-15 18:30:55+00:00,138,0.6404,3,32.30978966,49.68460846,33.31029129,50.68211365,180000,180000,180000,0
9/13/2022,0,2,2022-09-13 14:53:13+00:00,116,2.5252,3,36.8157959,51.95503616,37.80940247,52.94849014,260000,260000,260000,0
11/7/2022,0,1,2022-11-07 16:45:19+00:00,121,1.2497,3,37.32872009,60.55246735,38.33608246,61.5557518,160000,160000,160000,0
11/11/2022,0,5,2022-11-11 19:17:22+00:00,136,1.1409,3,35.78869629,49.49305344,36.78422928,50.48678589,200000,200000,200000,0
7/9/2022,0,6,2022-07-09 11:23:07+00:00,95,2.1062,3,36.86319733,51.96212006,37.85232162,52.96438599,210000,210000,210000,0
10/18/2022,0,2,2022-10-18 08:59:37+00:00,74,1.2007,3,32.35676956,49.72423935,33.35199928,50.73099899,180000,180000,180000,0
11/2/2022,0,3,2022-11-02 06:59:55+00:00,62,4.0564,3,37.33794403,60.49545288,38.33316803,61.47140503,260000,260000,260000,0
9/11/2022,0,7,2022-09-11 09:33:06+00:00,84,2.4159,3,33.6569519,52.72331238,34.64249802,53.7254715,200000,200000,200000,0
7/22/2022,0,5,2022-07-22 10:38:16+00:00,90,1.0802,3,33.64891434,52.72140121,34.65140915,53.72625732,160000,160000,160000,0
8/16/2022,0,2,2022-08-16 18:25:16+00:00,137,2.3326,3,33.7131424,52.65457916,34.7228508,53.65533447,190000,190000,190000,0
8/31/2022,0,3,2022-08-31 17:14:27+00:00,130,0.9232,3,33.6631279,52.71096039,34.66384888,53.70726776,160000,160000,160000,0
7/16/2022,0,6,2022-07-16 13:39:53+00:00,108,1.7776,3,37.35302734,60.50153351,38.36223221,61.49858475,180000,180000,180000,0
8/2/2022,0,2,2022-08-02 08:38:44+00:00,78,1.8199,3,33.71826553,52.69204712,34.72412109,53.69212341,180000,180000,180000,0
8/26/2022,0,5,2022-08-26 10:42:59+00:00,91,1.8668,3,37.29994583,60.57003784,38.29317856,61.56812668,180000,180000,180000,0
9/2/2022,0,5,2022-09-02 10:14:07+00:00,88,2.9042,3,33.63005447,52.66583252,34.64009476,53.65323639,220000,220000,220000,0
8/9/2022,0,2,2022-08-09 08:45:28+00:00,79,1.2061,3,35.79644394,49.5021286,36.79222107,50.51079559,140000,140000,140000,0
8/28/2022,0,7,2022-08-28 12:40:26+00:00,103,0.5346,3,38.5413208,46.07154083,39.54087448,47.07638931,170000,170000,170000,0
10/31/2022,0,1,2022-10-31 09:23:06+00:00,77,0.7542,3,30.62289047,53.5260582,31.62727928,54.52191544,140000,140000,140000,0
9/29/2022,0,4,2022-09-29 09:49:07+00:00,79,3.4728,3,30.57939339,53.60488129,31.59026146,54.60950851,210000,210000,210000,0
10/26/2022,0,3,2022-10-26 15:39:29+00:00,114,2.772,3,37.28223801,60.59625244,38.28432083,61.61187744,210000,210000,210000,0
7/25/2022,0,1,2022-07-25 11:40:33+00:00,97,1.6615,3,39.04996872,47.34272003,40.04154205,48.34510803,170000,170000,170000,0
8/22/2022,0,1,2022-08-22 18:21:03+00:00,137,1.9091,3,38.55139923,46.06336212,39.54284286,47.06987762,210000,210000,210000,0
10/11/2022,0,2,2022-10-11 18:34:38+00:00,132,1.7187,3,33.68094635,52.71160889,34.68798447,53.70257568,170000,170000,170000,0
9/3/2022,0,6,2022-09-03 10:00:21+00:00,87,1.3067,3,29.96142197,51.8476944,30.97061539,52.84386063,250000,250000,250000,0
7/6/2022,0,3,2022-07-06 17:56:04+00:00,134,2.1622,3,33.64230728,52.66717911,34.63284683,53.6548233,190000,190000,190000,0
10/6/2022,0,4,2022-10-06 16:55:20+00:00,122,1.0525,3,33.67642593,52.72915649,34.67844772,53.73571777,160000,160000,160000,0
11/13/2022,0,7,2022-11-13 18:02:29+00:00,129,1.4445,3,30.61316299,53.50606918,31.60476685,54.50775146,150000,150000,150000,0
7/6/2022,0,3,2022-07-06 12:09:40+00:00,99,2.0794,3,37.3199501,60.49452209,38.31809235,61.50582504,180000,180000,180000,0
7/19/2022,0,2,2022-07-19 09:23:32+00:00,83,1.0941,3,37.33433914,60.55044174,38.32937622,61.5571785,160000,160000,160000,0
8/11/2022,0,4,2022-08-11 14:05:21+00:00,111,2.1944,3,37.5712204,54.0632019,38.56552505,55.05079269,210000,210000,210000,0
11/14/2022,0,1,2022-11-14 19:14:45+00:00,136,0.4064,3,36.83132553,51.94023514,37.83395767,52.942173,350000,220000,220000,0
9/12/2022,0,1,2022-09-12 10:18:25+00:00,88,1.3023,3,37.3067627,60.57924271,38.29978561,61.5833168,170000,170000,170000,0
10/28/2022,0,5,2022-10-28 09:32:16+00:00,78,0.186,3,35.6435585,51.89115143,36.64474106,52.89243317,240000,120000,120000,0
10/7/2022,0,5,2022-10-07 09:51:20+00:00,80,4.4505,3,31.28611565,58.06449509,32.30707359,59.08336258,310000,310000,310000,0
8/24/2022,0,3,2022-08-24 11:10:53+00:00,94,1.8148,3,33.63402939,52.65607834,34.64059448,53.65174866,180000,180000,180000,0
7/4/2022,0,1,2022-07-04 09:01:37+00:00,81,1.1878,3,36.7352829,51.98875427,37.73338318,52.99486923,210000,210000,210000,0
8/4/2022,0,4,2022-08-04 09:45:12+00:00,85,0.665,3,33.63376999,52.68569946,34.63112259,53.69035339,160000,160000,160000,0
8/9/2022,0,2,2022-08-09 08:26:57+00:00,77,2.777,3,33.64527512,52.68161392,34.63586044,53.66582489,290000,210000,210000,0
7/23/2022,0,6,2022-07-23 16:11:22+00:00,124,0.903,3,30.63131332,53.49476624,31.62581062,54.50024796,140000,140000,140000,0
8/29/2022,0,1,2022-08-29 09:45:00+00:00,85,1.9525,3,33.71430206,52.66691589,34.72857285,53.66356659,180000,180000,180000,0
9/5/2022,0,1,2022-09-05 09:35:34+00:00,84,0.5946,3,33.66526031,52.67386246,34.66913986,53.67469406,160000,160000,160000,0
11/1/2022,0,2,2022-11-01 17:07:42+00:00,123,0.3453,3,37.31180573,60.51149368,38.31196213,61.50827789,160000,160000,160000,0
9/10/2022,0,6,2022-09-10 17:25:13+00:00,131,2.444,3,37.29737473,60.52322006,38.30345535,61.52845383,200000,200000,200000,0
11/10/2022,0,4,2022-11-10 10:53:38+00:00,86,2.2173,3,35.09111404,50.70467377,36.08876038,51.68644333,370000,370000,370000,0
11/1/2022,0,2,2022-11-01 15:51:42+00:00,116,2.0278,3,36.83655548,52.02631378,37.82888031,53.01693726,240000,240000,240000,0
8/18/2022,0,4,2022-08-18 18:30:30+00:00,138,1.3671,3,36.83095932,51.9890976,37.82650375,52.98709869,340000,330000,330000,0
7/19/2022,0,2,2022-07-19 17:37:47+00:00,132,0.3998,3,30.61291504,53.57125854,31.61148262,54.56992722,200000,140000,140000,0
7/17/2022,0,7,2022-07-17 08:41:38+00:00,79,2.5402,3,30.6192112,53.56403732,31.62421989,54.55014801,180000,180000,180000,0
11/14/2022,0,1,2022-11-14 11:27:39+00:00,89,0.2081,3,33.62978363,52.62752151,34.62883377,53.6260643,160000,160000,160000,0
10/20/2022,0,4,2022-10-20 08:51:50+00:00,74,1.7517,3,29.96581268,51.84334946,30.97365952,52.85540771,340000,270000,270000,0
8/1/2022,0,1,2022-08-01 15:40:26+00:00,121,0.8459,3,30.60064697,53.48452377,31.59715843,54.48397446,140000,140000,140000,0
9/27/2022,0,2,2022-09-27 09:23:38+00:00,77,2.9227,3,33.62269592,52.6557045,34.6254158,53.67445374,220000,220000,220000,0
10/8/2022,0,6,2022-10-08 17:17:17+00:00,124,3.3495,3,30.61316299,53.50606918,31.63323593,54.49348831,200000,200000,200000,0
10/28/2022,0,5,2022-10-28 15:12:36+00:00,112,2.0347,3,33.67499924,52.71500015,34.66883087,53.70906448,180000,180000,180000,0
10/20/2022,0,4,2022-10-20 09:54:12+00:00,80,2.4592,3,33.65459824,52.69417572,34.66796494,53.70595551,200000,200000,200000,0
10/28/2022,0,5,2022-10-28 16:06:12+00:00,117,2.7483,3,37.37371063,60.4768486,38.36945724,61.495224,210000,210000,210000,0
9/18/2022,0,7,2022-09-18 12:22:37+00:00,101,2.4573,3,36.79898453,51.90349579,37.79734802,52.90825653,260000,260000,260000,0
9/23/2022,0,5,2022-09-23 09:50:55+00:00,80,0.7865,3,39.07439041,47.25668335,40.07040024,48.2535553,140000,140000,140000,0
10/2/2022,0,7,2022-10-02 18:10:56+00:00,130,1.2331,3,36.8448143,52.01053238,37.83805847,53.0153389,330000,330000,330000,0
10/28/2022,0,5,2022-10-28 13:28:52+00:00,101,5.2486,3,30.61312294,53.56533432,31.60898209,54.58676147,280000,280000,280000,0
10/7/2022,0,5,2022-10-07 09:52:03+00:00,80,1.0572,3,33.66446304,52.65157318,34.67269135,53.65175247,160000,160000,160000,0
